"id_EXIST"	"lang"	"gender_annotators"	"age_annotators"	"ethnicities_annotators"	"tweet"	"labels_task1_1"	"tweet_original"
"200376"	"en"	"F,F,M,M,M,F"	"18-22,23-45,18-22,23-45,46+,46+"	"White or Caucasian,Multiracial,White or Caucasian,White or Caucasian,White or Caucasian,White or Caucasian"	"whose side are, you on?"" is a. great way for manning to admit; she, is. partisan binary thinking fraud. ! it's not. like msnbc was knocking at; your, door, they were: off spinning; a dipshit russian conspiracy theory while democrats! were dangling withdrawal of! troops = putin wins."""	"NO,YES,NO,NO,NO,NO"	"whose side are you on?"" is a great way for manning to admit she is partisan binary thinking fraud. it's not like msnbc was knocking at your door, they were off spinning a dipshit russian conspiracy theory while democrats were dangling withdrawal of troops = putin wins."""
"200377"	"en"	"F,F,M,M,M,F"	"18-22,23-45,18-22,23-45,46+,46+"	"White or Caucasian,Black or African American,White or Caucasian,White or Caucasian,White or Caucasian,White or Caucasian"	"""binary thinking shows you lack: any! possibility of individuality and complex: thoughts."""	"NO,YES,YES,NO,YES,YES"	"""binary thinking shows you lack any possibility of individuality and complex thoughts."""
"200378"	"en"	"F,F,M,M,M,F"	"18-22,23-45,18-22,23-45,46+,46+"	"Hispano or Latino,other,White or Caucasian,White or Caucasian,White or Caucasian,White or Caucasian"	"""binary thinking for the win? again! it's the american; way"""	"YES,NO,YES,NO,NO,NO"	"""binary thinking for the win again! it's the american way"""
"200379"	"en"	"F,F,M,M,M,F"	"18-22,23-45,18-22,23-45,46+,46+"	"White or Caucasian,White or Caucasian,White or Caucasian,White or Caucasian,Middle Eastern,White or Caucasian"	"! ""totally - but then? there's! the faction? who, think that if we fail? to stay at? 1.5 (which let's face it, unless there's some; kind; of! miracle we won't) then we're all going extinct and; we should give up. as, always, binary thinking is not our; friend"""	"NO,NO,YES,NO,NO,NO"	"""totally - but then there's the faction who think that if we fail to stay at 1.5 (which let's face it, unless there's some kind of miracle we won't) then we're all going extinct and we should give up. as always, binary thinking is not our friend"""
"200380"	"en"	"F,F,M,M,M,F"	"18-22,23-45,18-22,23-45,46+,46+"	"White or Caucasian,Multiracial,White or Caucasian,Black or African American,White or Caucasian,White or Caucasian"	": ""all those with influence and a keen understanding of, human motivation? and. the impact of. fake. news— please let’s get that: (non)/binary thinking telethon! going that. mentioned"""	"NO,NO,NO,NO,NO,YES"	"""all those with influence and a keen understanding of human motivation and the impact of fake news— please let’s get that (non)/binary thinking telethon going that . mentioned"""
"200381"	"en"	"F,F,M,M,M,F"	"18-22,23-45,18-22,23-45,46+,46+"	"White or Caucasian,White or Caucasian,White or Caucasian,White or Caucasian,White or Caucasian,Black or African American"	"""it’s about that silly bint greta blaming! the? older! generation. apparently we “stole? her childhood”"""	"YES,YES,YES,NO,NO,YES"	"""it’s about that silly bint greta blaming the older generation. apparently we “stole her childhood”"""
"200382"	"en"	"F,F,M,M,M,F"	"18-22,23-45,18-22,23-45,46+,46+"	"White or Caucasian,White or Caucasian,White or Caucasian,White or Caucasian,White or Caucasian,Black or African American"	"""just when i. thought indian muslims are: a? lost: cause, allah swt sends another umm; hakim bint al-harith, may allah turn this hijab, fight? into another: battle of marj: al-saffar!"""	"YES,NO,NO,NO,NO,YES"	"""just when i thought indian muslims are a lost cause, allah swt sends another umm hakim bint al-harith, may allah turn this hijab fight into another battle of marj al-saffar!"""
"200383"	"en"	"F,F,M,M,M,F"	"18-22,23-45,18-22,23-45,46+,46+"	"White or Caucasian,White or Caucasian,White or Caucasian,White or Caucasian,White or Caucasian,Black or African American"	"""you tell. her cain after all she. should. be inside the murdering bint"""	"YES,NO,NO,NO,YES,NO"	"""you tell her cain after all she should be inside the murdering bint"""
"200384"	"en"	"F,F,M,M,M,F"	"18-22,23-45,18-22,23-45,46+,46+"	"White or Caucasian,White or Caucasian,White or Caucasian,White or Caucasian,White or Caucasian,Black or African American"	"""good evening: dear bint l ammm"""	"NO,NO,NO,NO,NO,NO"	"""good evening dear bint l ammm"""
"200385"	"en"	"F,F,M,M,M,F"	"18-22,23-45,18-22,23-45,46+,46+"	"White or Caucasian,White or Caucasian,Hispano or Latino,White or Caucasian,Black or African American,Black or African American"	". ""just had a bint crubbs’ ass! moment in; that i ate one.. hmm? nah doesn’t work b"""	"NO,NO,YES,NO,NO,NO"	"""just had a bint crubbs’ ass moment in that i ate one .. hmm nah doesn’t work b"""
"200386"	"en"	"F,F,M,M,M,F"	"18-22,23-45,18-22,23-45,46+,46+"	"White or Caucasian,White or Caucasian,White or Caucasian,Hispano or Latino,White or Caucasian,White or Caucasian"	"""i've. just. posted, a; new! blog: basmah bint saud: saudi princess released from jail after almost three years"""	"NO,NO,NO,NO,NO,NO"	"""i've just posted a new blog: basmah bint saud: saudi princess released from jail after almost three years"""
"200387"	"en"	"F,F,M,M,M,F"	"18-22,23-45,18-22,23-45,46+,46+"	"White or Caucasian,White or Caucasian,White or Caucasian,Asian,White or Caucasian,White or Caucasian"	"""christmas parties in: downing? street for the! conservative party and the bint only. all you. plebs: go home and lock your doors."""	"NO,NO,NO,YES,NO,YES"	"""christmas parties in downing street for the conservative party and the bint only. all you plebs go home and lock your doors."""
"200388"	"en"	"F,F,M,M,M,F"	"18-22,23-45,18-22,23-45,46+,46+"	"White or Caucasian,White or Caucasian,White or Caucasian,White or Caucasian,White or Caucasian,White or Caucasian"	"""i’m afraid i don’t have any? control over? it! she; upset? about the term ‘bint’ or the fact that there. were pervs all; over her; pic"""	"YES,YES,NO,NO,YES,YES"	"""i’m afraid i don’t have any control over it! she upset about the term ‘bint’ or the fact that there were pervs all over her pic"""
"200389"	"en"	"F,F,M,M,M,F"	"18-22,23-45,18-22,23-45,46+,46+"	"White or Caucasian,White or Caucasian,Hispano or Latino,Black or African American,White or Caucasian,White or Caucasian"	"? ""new post (glutenfree puff pastry, recipe, by; bint e iqbal kitchenette |glutenfree chicken patties recipe) has been published on new. cookery recipes; -"""	"NO,NO,NO,NO,NO,NO"	"""new post (glutenfree puff pastry recipe by bint e iqbal kitchenette |glutenfree chicken patties recipe) has been published on new cookery recipes -"""
"200390"	"en"	"F,F,M,M,M,F"	"18-22,23-45,18-22,23-45,46+,46+"	"White or Caucasian,White or Caucasian,White or Caucasian,White or Caucasian,White or Caucasian,White or Caucasian"	", ""i, go serve you breakfast for? this middle of the night"""	"YES,NO,NO,NO,NO,NO"	"""i go serve you breakfast for this middle of the night"""
"200391"	"en"	"F,F,M,M,M,F"	"18-22,23-45,18-22,23-45,46+,46+"	"Black or African American,White or Caucasian,White or Caucasian,White or Caucasian,White or Caucasian,White or Caucasian"	"""fake"""	"NO,NO,NO,NO,NO,NO"	"""fake"""
"200392"	"en"	"F,F,M,M,M,F"	"18-22,23-45,18-22,23-45,46+,46+"	"White or Caucasian,White or Caucasian,Hispano or Latino,White or Caucasian,White or Caucasian,White or Caucasian"	"""the point? at; which if i show how funny i found that, my class; will turn! into! chaos"""	"NO,NO,NO,NO,NO,NO"	"""the point at which if i show how funny i found that, my class will turn into chaos"""
"200393"	"en"	"F,F,M,M,M,F"	"18-22,23-45,18-22,23-45,46+,46+"	"White or Caucasian,Multiracial,White or Caucasian,Black or African American,White or Caucasian,White or Caucasian"	"""why does cliff? only wear. one set of clothes! to. work?why: is; his chair so low to the ground that he kneels; on. the floor?why is he with a. miserable. bint. like mardy martha?is dave, the bloke from some gifs i’ve seen? . (i’m checking that)."""	"NO,NO,YES,YES,NO,YES"	"""why does cliff only wear one set of clothes to work?why is his chair so low to the ground that he kneels on the floor?why is he with a miserable bint like mardy martha?is dave the bloke from some gifs i’ve seen? (i’m checking that)."""
"200394"	"en"	"F,F,M,M,M,F"	"18-22,23-45,18-22,23-45,46+,46+"	"White or Caucasian,White or Caucasian,White or Caucasian,White or Caucasian,White or Caucasian,White or Caucasian"	", ""thank you"""	"NO,NO,NO,NO,NO,NO"	"""thank you"""
"200395"	"en"	"F,F,M,M,M,F"	"18-22,23-45,18-22,23-45,46+,46+"	"Black or African American,White or Caucasian,White or Caucasian,Hispano or Latino,White or Caucasian,White or Caucasian"	"""done"""	"NO,NO,NO,NO,NO,NO"	"""done"""
"200396"	"en"	"F,F,M,M,M,F"	"18-22,23-45,18-22,23-45,46+,46+"	"White or Caucasian,White or Caucasian,White or Caucasian,other,White or Caucasian,White or Caucasian"	"; ""you mean to say circumspect?oh: thank you!!"""	"NO,NO,NO,NO,NO,NO"	"""you mean to say circumspect ?oh thank you!!"""
"200397"	"en"	"F,F,M,M,M,F"	"18-22,23-45,18-22,23-45,46+,46+"	"Hispano or Latino,White or Caucasian,White or Caucasian,White or Caucasian,White or Caucasian,White or Caucasian"	"""my missus: has just, listed this kids bouncer for free. on facebook and this absolute bint has asked. if we’d: deliver: it, for free,. 10 miles away!fuck? off sharon"""	"YES,NO,NO,NO,YES,YES"	"""my missus has just listed this kids bouncer for free on facebook and this absolute bint has asked if we’d deliver it, for free, 10 miles away!fuck off sharon"""
"200398"	"en"	"F,F,M,M,M,F"	"18-22,23-45,18-22,23-45,46+,46+"	"White or Caucasian,Black or African American,White or Caucasian,White or Caucasian,White or Caucasian,White or Caucasian"	"? ""it's not like i want you. to bint my bogos or. anything..."""	"NO,YES,NO,YES,YES,NO"	"""it's not like i want you to bint my bogos or anything..."""
"200399"	"en"	"F,F,M,M,M,F"	"18-22,23-45,18-22,23-45,46+,46+"	"White or Caucasian,other,Hispano or Latino,Black or African American,White or Caucasian,White or Caucasian"	"? ""this post was brought: to you by the trumpanzee that? told me; i need: to learn how to speak: english after saying: by the by. instead; of by the way... totally ignoring the. fact that i called: him an incestuous bint; and his mum a? whore... lmfao"""	"YES,YES,YES,YES,YES,NO"	"""this post was brought to you by the trumpanzee that told me i need to learn how to speak english after saying by the by instead of by the way... totally ignoring the fact that i called him an incestuous bint and his mum a whore... lmfao"""
"200400"	"en"	"F,F,M,M,M,F"	"18-22,23-45,18-22,23-45,46+,46+"	"White or Caucasian,White or Caucasian,White or Caucasian,White or Caucasian,White or Caucasian,White or Caucasian"	". ""shamma bint suhail faris al mazrui: a young woman! of great, accomplishments"""	"NO,NO,YES,NO,NO,NO"	"""shamma bint suhail faris al mazrui: a young woman of great accomplishments"""
"200401"	"en"	"F,F,M,M,M,F"	"18-22,23-45,18-22,23-45,46+,46+"	"White or Caucasian,White or Caucasian,White or Caucasian,White or Caucasian,White or Caucasian,Black or African American"	"""ok,! its normal for people to; overshare things when you don’t feel heard. half of: the time,; so when, someone, finally asks: you? a question you can’t help but? talk talk talk? hoping someone would finally hear you. . so just. stfu and listen if your the one who. asked. don’t be: a bitch."""	"YES,NO,YES,NO,YES,YES"	"""ok, its normal for people to overshare things when you don’t feel heard half of the time, so when someone finally asks you a question you can’t help but talk talk talk hoping someone would finally hear you. so just stfu and listen if your the one who asked. don’t be a bitch."""
"200402"	"en"	"F,F,M,M,M,F"	"18-22,23-45,18-22,23-45,46+,46+"	"White or Caucasian,White or Caucasian,White or Caucasian,White or Caucasian,White or Caucasian,Black or African American"	"? ""just stfu u crying bitch"""	"YES,NO,YES,NO,NO,YES"	"""just stfu u crying bitch"""
"200403"	"en"	"F,F,M,M,M,F"	"18-22,23-45,18-22,23-45,46+,46+"	"White or Caucasian,White or Caucasian,White or Caucasian,White or Caucasian,White or Caucasian,Black or African American"	"? ""you’re a despicable twat. . merry xmas, bitch. jesus is so proud of, you."""	"YES,YES,YES,YES,YES,YES"	"""you’re a despicable twat. merry xmas, bitch. jesus is so proud of you."""
"200404"	"en"	"F,F,M,M,M,F"	"18-22,23-45,18-22,23-45,46+,46+"	"White or Caucasian,Black or African American,White or Caucasian,White or Caucasian,White or Caucasian,White or Caucasian"	"""some, people don't appreciate what they. have. karma? is a bitch though."""	"NO,NO,NO,NO,NO,NO"	"""some people don't appreciate what they have. karma is a bitch though."""
"200405"	"en"	"F,F,M,M,M,F"	"18-22,23-45,18-22,23-45,46+,46+"	"White or Caucasian,White or Caucasian,White or Caucasian,White or Caucasian,White or Caucasian,White or Caucasian"	"""i've seen, a shift in the last week: or so, and? i myself have; been pointing out voice lines and! such from? the game to, share the light that, i. m o, cait: is not only a: top, but? dom-adjacent, with: vi as! her enthusiastic, bottom bitch"""	"NO,NO,NO,YES,YES,NO"	"""i've seen a shift in the last week or so, and i myself have been pointing out voice lines and such from the game to share the light that, i m o, cait is not only a top, but dom-adjacent, with vi as her enthusiastic bottom bitch"""
"200406"	"en"	"F,F,M,M,M,F"	"18-22,23-45,18-22,23-45,46+,46+"	"White or Caucasian,White or Caucasian,White or Caucasian,Black or African American,White or Caucasian,White or Caucasian"	"""bitch,, i’m more! mad i gotta go, re-order than anything. : like goddamn"""	"NO,NO,NO,NO,YES,NO"	"""bitch, i’m more mad i gotta go re-order than anything. like goddamn"""
"200407"	"en"	"F,F,M,M,M,F"	"18-22,23-45,18-22,23-45,46+,46+"	"White or Caucasian,White or Caucasian,White or Caucasian,White or Caucasian,White or Caucasian,White or Caucasian"	"""very verbal too like holy fuck! called me a, slut, whore, bitch, faggot,: good? girl,. and kept? telling me how soft my. mouth was and stuff along; those lines"""	"YES,YES,YES,YES,YES,YES"	"""very verbal too like holy fuck called me a slut, whore, bitch, faggot, good girl, and kept telling me how soft my mouth was and stuff along those lines"""
